outcome,feature_set,model,fpr,tpr,threshold,auc
default,app,"Logistic (app, calibrated)",0.08302808302808302,0.1864406779661017,0.0572542703832155,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.08318070818070818,0.1864406779661017,0.05696046713485362,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.08379120879120878,0.1864406779661017,0.05616603293314395,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.08440170940170941,0.1864406779661017,0.05603580107238487,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09233821733821734,0.20903954802259886,0.05587750353358967,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09264346764346765,0.20903954802259886,0.055834460257898635,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09264346764346765,0.21468926553672316,0.05574655773171779,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09294871794871795,0.21468926553672316,0.055629553644230514,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09478021978021978,0.21468926553672316,0.05562099547410419,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09523809523809523,0.21468926553672316,0.05554482474755131,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09584859584859586,0.21468926553672316,0.055543009645816765,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09722222222222222,0.22033898305084745,0.05546576103539388,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09752747252747253,0.22033898305084745,0.05521268491813144,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09798534798534798,0.22033898305084745,0.05486832922166307,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09844322344322344,0.22033898305084745,0.054775346255389955,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09844322344322344,0.22598870056497175,0.05471010438499528,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09859584859584859,0.22598870056497175,0.05459412286399011,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09905372405372405,0.22598870056497175,0.054543534786859006,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09935897435897435,0.22598870056497175,0.054410910565995674,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.09935897435897435,0.23163841807909605,0.05412743548818608,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1014957264957265,0.23728813559322035,0.053959559508576324,0.6763600884363596
default,app,"Logistic (app, calibrated)",0.1021062271062271,0.23728813559322035,0.05388327068121675,0.6763600884363596
